,tsne1,tsne2
10532.a0c64abc.8829.430e.8bf2.8f2674d435ae,29.079671799820236,56.17371961074906
10532.a15775e3.7351.4cb6.a3c9.113f18271447,10.653740809764232,62.46587487721334
10532.a1f61e5d.8dae.45c2.8de6.4303a428d157,-16.91124131510947,69.14673016279167
10532.a221b74c.6515.4506.b941.abd8da16efe4,-48.95297693790263,40.7901856114002
10532.a2233d99.3e53.4996.84a6.56da14785ffa,-30.32658547952125,55.34571840505637
10532.a2c34b14.f857.4bd0.8109.ce29f161c2f2,-56.49892864744856,36.80189587081336
10532.a3adc0e6.915f.4d4a.abc6.b8a32c30e0ba,-47.78542908257197,38.887954971357296
10532.a3d004ed.f43a.4320.83e9.b5cb8dc20328,67.4131097314698,56.42511386938287
10532.a46964d4.025a.4058.9026.881a954f689e,31.09732376888321,58.47939843470581
10532.a49ccc5c.ee44.4b43.9ece.4eeb0e0352b8,20.13461029255246,55.00340237797416
10532.a4aa5c1f.05ae.4f0e.a0b8.441e2307642b,-48.76189255469189,44.46798294262268
10532.a4fc33a8.d190.4626.80dd.ee1b58cdca73,-29.66420598094158,55.662515385801306
10532.a55678f2.b1d1.4678.a840.2cec63428885,-16.503252784970933,33.04080951631804
10532.a5d38774.f798.4401.ae44.d8efbc0e4ef9,19.431634797871947,60.40403401146339
10532.a6108908.5ef9.47ef.8f57.b055bc6ee7aa,29.280579502197128,56.75456782558234
10532.a65b37e7.3012.4d06.8fe6.5e8ce086addf,17.028505008648924,67.31305511713859
10532.a65d1477.120e.4f3c.a816.f82f6582bc50,28.256067512065048,55.13785854344992
10532.a6635d85.9454.4cc3.9ef4.fa1c21acde4d,-46.49772526218037,37.86165317100438
10532.a79fb6f2.c8ca.4ebb.a0da.79f1ffbdce03,-56.462078431481984,36.82142135476596
10532.a9c28d5b.ef74.4397.9c27.94b6f3de5a83,-42.511081055629575,65.220729804189
10532.aa5d5079.35bb.4c38.95e4.be3d2ae2f1d4,3.793323404462091,36.87624288088842
10532.aae3af7b.134e.4b0f.b833.5fc674f072e7,29.087176729076862,55.23811523887499
10532.ab7ea93a.ebce.4ecf.a56d.01441d5605b3,-47.76523893178594,38.89485431947189
10532.ac4982b0.512b.4c95.b113.c4eef4ff9ccb,31.802641493542307,59.433381743142704
10532.ac7d2af0.9c75.4a32.bb2b.e79380ab8c61,53.50582977903348,71.24251945451245
10532.ad0865f4.0719.4c22.9a3e.1d5ec2f9ad4c,17.69075499251048,67.37662049625354
10532.add815f6.3d1f.4d75.bc58.21f39d2f403a,24.218644125179093,49.25231040219711
10532.aef9e193.1f8c.429e.bfdf.38bb59235e7d,32.02693472242721,57.49035146747288
10532.b0d2cdfb.2bbb.4fc2.8b26.9163ae7a6bf1,-30.41525862513726,54.96370358589913
10532.b1603450.fce3.449f.88a5.38041fecbc22,-30.51402314347716,55.012635734952006
10532.b1e40907.45fc.4d81.ad81.c58ed3d91e1f,62.38676014199213,55.284379603529054
10532.b2b082dc.0d6f.4f1d.bb98.2887c0349fd3,-49.01808145268137,40.86772431469969
10532.b2bca08c.48c6.43b0.824a.003ca3a07119,-3.005775490545626,24.1720647764336
10532.b35cd9d4.2301.4c7e.bfb9.f4c329d492e0,20.90103980147529,61.04172568621613
10532.b447da2d.f44f.4ced.ab9e.b560736484fb,9.4137069975905,49.29062440099078
10532.b459a90c.b409.433b.974b.0d8b235238ef,31.988491702732688,44.04029978021667
10532.b49ad14d.07c8.454d.82ec.c6fb9c7bcc36,62.39671378029884,55.19176343706429
10532.b4a127dc.cbb4.4f2a.972b.bcb6d53777a8,12.777008483237037,49.96633170103798
10532.b4d2214f.e203.42be.accd.0c0793aa95f2,27.63801266019101,48.53391731090239
10532.b50cbaeb.8cbe.410d.b7fa.9fca6702c533,-0.7439107745603565,45.941789496733655
10532.b5a7bdac.77d4.4360.a903.5f4f3034d85c,25.883420464868188,76.44613922685011
10532.b612f67e.eea8.4e03.81b7.034dbfc44669,22.30715259767085,47.61533579768483
10532.b63e4b2e.ab70.4a37.9c9e.0f7e82d2e96e,8.53880237544208,52.87201894186279
10532.b6deebb1.472e.46b7.82ea.2fe2d25da9f6,-30.31828655336037,55.348613217784695
10532.b6e1ea70.86f4.401b.8690.8cec59b847b5,-13.548316422575745,31.794065908383786
10532.b75f1faa.7d0e.4f5c.bbbb.43c9eee3ca80,-12.410911438841644,29.11142964481271
10532.b8c9914c.187b.47d9.97e7.eb96c3cce700,-37.68820208274525,1.61525964347931
10532.b986755d.b15a.4ad4.b6a2.0c7cdd9b8ced,-17.884358339107155,58.24583108119854
10532.ba4e041a.56fc.4889.a4dc.83a66f2f3b60,-47.769878563356336,38.88978172181382
10532.bb62f37b.e2d2.4ac6.aad1.5e299d85d153,11.13236965597694,35.66461689179433
10532.bc440644.d581.479b.b1f7.c26cada13dbf,7.550210244941301,51.67366016337501
10532.bcd36de2.cdd8.4e3a.898a.906f0fcb565a,-51.00572862630361,71.8218129528439
10532.bd488386.2a78.4667.ac0e.034c944e93d1,6.1576336087341845,63.411464811122514
10532.bd64992d.87cc.464f.9e1b.9c0156ed65d8,-19.217081976586982,69.89656424313819
10532.bdd134b0.9128.4500.b05b.c91ad1d192be,24.319830902571336,49.22592130847998
10532.bf016276.b4db.458b.ae2a.baa94e9693a7,27.985264790578924,75.73140912565087
10532.bf33f337.90ba.4242.b35f.b1cc0b9a1ead,-16.510069886775767,33.0655704890776
10532.bfd4d640.7817.49c8.ac35.a7a91b49e21b,20.46397294841752,49.29692428055026
10532.c01d6020.e9e7.4c68.96db.e8d91c7540e2,26.342564434342485,56.27452250673896
10532.c18a0367.8148.4450.bf5a.507b6fe30c73,18.148200969509222,56.156157970938665
10532.c1a66804.c565.448a.8371.0c8e386f4969,-19.136997155181454,69.77857768632846
10532.c200e55d.869e.4e3c.8c18.4e9700df4f53,-32.56381371845015,30.468475614784754
10532.c2072c98.e9a0.4af2.8cc1.c03be62710d8,-67.63145495911296,25.712227806742906
10532.c20b61fb.2ca8.426c.b2d0.43b36b7dbe31,-49.70663624004311,71.44798352116156
10532.c27fbf59.c359.4773.9236.d23daff0faef,-7.484985577398103,51.91352888268368
10532.c287751e.0263.4fda.8aa2.3b717855e2ee,-16.900479904306724,68.98507247642156
10532.c2e216e3.51c4.4894.8352.48d0fef7efc7,36.52439706668487,64.53597116875414
10532.c34ddc28.a67b.4478.b42d.7be7542bb228,51.32039809037183,45.175554024629626
10532.c3ac12ed.e37d.4759.9a2c.9b71d45d9ea6,-22.853268672761956,24.466591992050827
10532.c3def350.038b.4470.aec7.41834dda4a9f,-49.43701585245553,67.2588202073301
10532.c432ffae.1407.4d05.a1da.33259e237d14,17.196832923112385,67.21133668130895
10532.c61b44a5.ae92.4202.9d0c.b4507197e456,-2.427836974143863,65.783358402333
10532.c784e063.e586.43cb.a602.9f2e2ae420d1,20.952306631008938,32.3469061605298
10532.c87aa886.d2cf.432a.b38b.f40c01cb1965,35.88260906584286,47.71978721703785
10532.c8b831af.2e3c.4aaa.83cf.b66c3016e0f3,20.45307032014916,60.400092206646335
10532.ca812b48.e567.4bd5.b834.28a634b4e61c,20.304889252421635,50.73828341353861
10532.cb49481b.aea0.4f5c.ac10.fb6ce4693b40,-46.73480929771238,38.733070934791016
10532.cb7c9f30.3ea4.464b.ac67.0ba656e7e817,36.725653274875306,55.85352184262236
10532.cbab4e97.4fde.4ee3.8a5a.10c1b3dda26c,23.53002900966244,64.48214066968322
10532.cc52726a.bed3.4840.a146.2a4c58978b89,9.349405795986227,49.23876224907783
10532.cdf7a3e6.75b1.4370.8d53.d8ac4596a0ca,41.16585662182183,81.95823991495683
10532.ce5c847c.452d.46fc.96d9.ba2ff164a5ab,11.134968156628563,35.80953334706435
10532.cf793ef1.e300.4ea8.9039.60e647436b4d,-46.45620955913934,37.82057232549732
10532.cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb,-48.76919131348384,44.46432129033272
10532.cfdd76c9.1144.4fb0.87b9.5ea2bda80698,-13.318178679014784,52.65702902892638
10532.cfe0d2d7.c78b.4092.b923.3322b4312c6d,-30.11987289830764,55.11895446929256
10532.d0296110.6ff1.4959.96d7.74074c23fcdd,-11.063331722886572,62.9252712491687
10532.d056b75a.5ff8.4db3.9991.4cc8566d7528,-29.725871304598563,55.47152042179992
10532.d08dfd2b.1f98.47da.b9ee.fc7c8125b3a3,-30.329153771192537,55.226411161996495
10532.d256d51b.02ce.450b.8447.f9dc7e949072,-34.28136204648175,60.221735592150125
10532.d3470555.52b8.4482.8c60.42940884e396,16.425781514406207,38.56843717923384
10532.d43b37cd.6e23.4ccb.8d1a.a05be77c1288,1.3928497970392049,53.68783023433381
10532.d592b0a9.ad8d.42fe.a641.b72316502f12,-49.09952842832909,68.54124985730755
10532.d5d52d16.58aa.4619.97ea.a6ac89e12ec3,-56.49203131370278,36.81853589779761
10532.d6223d2e.0d62.4658.8eec.ccc9d4ee86a3,-30.384275071585638,55.04901229778967
10532.d623471b.5a0c.4291.a780.2ae6532752a9,-55.12165241619686,34.80131563891592
10532.d72e5ca8.37f5.4358.8cc1.6710355d9cab,25.08139813975417,43.55814756774965
10532.d7c251b8.15e9.4266.bcd8.6e6c6a453c11,11.839465074271525,45.551498883725394
10532.d84dbc6b.0986.466a.abd3.3a5ac4fb4d52,12.06925933591708,33.78071017487757
10532.d8f4038a.7576.4fd3.89c3.60a3f6bc06c0,25.37169864366674,48.43461497104268
10532.d9e63d01.9bb8.4104.8114.c568d0a78db3,-49.10405636612535,40.89598929800254
10532.da66fe06.1e1c.4acf.97a1.3c71dbfae960,16.398570232912046,38.552956406095866
10532.dc609d92.2073.4db2.aea8.670c816c2fd8,-29.137590114139904,38.87756800868748
10532.dcc90ae0.8d7a.4d56.a1e2.0d0ca606ac0e,-29.18274585436948,36.310045984330245
10532.dddae1ad.5118.45e8.9052.0c8b4ace3f48,17.39711628977904,67.56327263622771
10532.de8f20d5.328f.47e5.89d6.e9b498d61dec,20.72693793655776,31.98198210997199
10532.debb2485.5abd.467b.9f85.acba57398d89,-30.34849120733766,55.32622991791288
10532.def521fc.b6f6.4a93.a517.784f29bb05d9,-54.75620742616782,32.92810286339763
10532.df184576.d144.44c7.b620.ab1332e33b80,-11.223923968157903,27.25617570762345
10532.df4b001a.f4cd.4b71.8ebe.a68b8df2cb80,5.351543326696384,61.50395969100838
10532.dfc347e3.eed7.4592.95eb.374724230326,40.285394527254674,47.885779593693954
10532.dfe6e9d8.2aed.4f4c.922d.0889eaf8b718,-47.77470456252948,38.88597343516197
10532.e2b39ff4.cdad.4cf0.b946.7dedac7c4a98,-3.650500794919231,27.896813942051963
10532.e34a1a0c.49ae.4299.a714.c7e11abc701a,26.42232683599029,48.78280984362698
10532.e423f626.6364.438b.ab33.a76afca3c521,32.94095351296417,53.27691579288799
10532.e4485061.924a.4f09.9d7e.bfefc780d1a8,8.410475017864531,87.26219883674445
10532.e47666f2.3381.46b4.bba1.4245cc970387,-30.179526998718654,55.23853698983925
10532.e48e002a.f4fd.46d4.982e.6fe0854cd48a,-8.773077163270383,56.08851667005615
10532.e5574c01.3027.458d.8f96.d68b66aae40b,-64.37275329609399,28.66233792213224
10532.e59470a5.392a.4306.a282.42a458b11e41,16.535567498644276,59.98963123785059
10532.e5cdbed1.703a.4cf4.b54a.90fd47411654,-51.87807460868409,63.46608461992659
10532.e5d3523e.90c0.4f31.9a49.07a700f1881e,-16.87114104109246,32.6898364480274
10532.e6dcb4be.68c0.473f.a9cb.412345eeb749,56.89848243046849,61.13420690313946
10532.e70a5de6.3f61.48b5.9623.985b13d10e78,44.376509918074575,53.79640481019732
10532.e7a2370c.f80c.4703.b2ee.10c65967e05f,9.286406990979776,49.2011452529753
10532.e8c5ac44.36bc.41cc.8096.d3090e9b156c,3.5760341120845043,47.657018227111166
10532.e9184d96.8688.4f36.bbae.cfa1272f763c,0.7376223365518126,54.953673664084754
10532.e943d78d.6dc1.43d9.97d0.4b2c1c1fef4d,-30.845698501466263,55.441181987558906
10532.e9494e22.99d6.4e10.868f.208832eb3104,-23.5955312699389,46.96466234408435
10532.e94edb86.8fe0.42b8.a255.c48d4551405b,-13.941366078013946,56.95568211068767
10532.e9e2e4d7.8a4d.4e5d.bb37.75c9466cc3a5,-13.771015605706992,22.941529247700306
10532.ea1a31ac.1bf3.492e.bd32.ae81194ecf08,8.581286811909752,52.86393017068303
10532.ea3a8068.4beb.486e.8679.19c1580e43ab,-15.989494765265311,19.848719649138918
10532.ea68ac1a.53e3.4523.924f.32ca1d2ac988,41.50884061144154,47.4861740190185
10532.ea89c98c.42eb.484a.aed3.33711e20a6fe,-48.77891157579384,44.46493993578293
10532.eaadb7ee.cb68.47ff.ba50.a0e3d8fa988a,22.406490609954243,48.22223015699944
10532.eb4ece61.6afe.4c88.8a06.d616dab1dd34,-67.60056265965692,25.710972302568692
10532.eb598d02.406f.4ac6.93bd.1d3b8d5682ac,-47.62224213854885,19.97017179689841
10532.eba26737.17cc.4d2f.a936.3a7d97c26902,-55.44783659610819,45.59264526254877
10532.ebba7773.6d1e.478a.a202.9e3aee7a71e5,-49.11410863907761,40.89720725023805
10532.ebe9e631.4fc4.4ab0.97d0.1514a2d3e721,41.80982815433876,62.73161252050578
10532.ec91140e.0862.4ece.bb4a.d114f4c42bdb,23.16680438481709,47.48642884706813
10532.ecee2194.7ea4.4b60.b500.5d1937515c14,-50.49985570080042,27.77275205095811
10532.ed4ed071.074d.425f.a876.86a05ab2ee88,21.643712096272715,50.70018315816138
10532.eda34f8e.ddec.427c.86f1.2a458ef4f7a5,-21.49809622969947,70.59709580894356
10532.ee2234a8.ac03.43de.8f3d.211a8ba34f8b,-49.10319755545858,68.58948907655407
10532.ee5dae47.dbf6.4a49.ad52.47a805338b4e,32.04013694081084,43.99264719869297
10532.ef09f7db.a7fc.4a83.86b2.ec525f831954,-53.88929242523418,17.66805049572497
10532.f0b9f32d.6815.4098.8c8e.509afcde0b32,17.391848782927052,67.13371348946298
10532.f221c01d.1580.46b7.bdde.45844fd986ac,-54.55958179344315,32.45341013090094
10532.f2f9add5.96c8.4a08.a163.6f01088c9970,30.390371041821385,56.80413148201526
10532.f3b0fccb.3517.4953.b339.96fd2205a6ac,-30.725012378177105,55.38352030775646
10532.f3ea62bc.f50d.4ac7.a815.36074436c859,3.4494279063721693,48.43214105282017
10532.f57975a7.5e66.4e36.96a4.1ee83ac87998,36.62652730539411,74.36473954716023
10532.f7244ef5.ef81.44f1.9512.91272b5ccea5,-30.376990587570308,55.64356386434694
10532.f79f9c0a.5967.44cd.b977.d7ae1469f89d,18.35969466040414,52.67154925885952
10532.f85b77cf.7fb3.4f19.a223.8da7aa6e03d0,6.5891653974661,43.73455564202005
10532.f96e60e7.00cd.437f.a8b7.2a57a381c89d,31.991851967681733,44.049364352087096
10532.fa2e9bcc.cc53.4b83.ad1e.a308375854f5,31.89219592848351,57.41407271036415
10532.fa4e5dcc.7b0a.4fb1.989d.b19aec98e047,28.98573190837528,57.08166842701622
10532.fa588c8f.129c.4d87.99a5.29048befe11b,-22.519566890139792,47.959657779299405
10532.fa6fda2b.4a99.4231.9325.0d74d8ae451c,-32.51342945403997,26.188057868880705
10532.fa92a806.0cea.4efa.b287.378d5537cd24,9.477971498525278,50.31574699873482
10532.fadb8582.a342.46ba.8926.98ff97240824,3.2871745053477777,47.44467943528557
10532.fae97eb5.3264.4211.8ea3.823f547a6f0c,27.417571023370478,61.269558584678805
10532.fb1c3cf6.9b51.46e8.8a75.4eb599c810d4,35.684010921025695,47.34143569579191
10532.fcbc952d.9cf3.4190.9085.3286d5b236ba,-56.3465836166546,36.98890796233922
10532.fcdf2f34.5f5d.4e45.94be.b3eca14c7709,-28.73788058310061,57.57995025057304
10532.fd7dc1d0.8bec.4872.b36c.a039b1d73918,33.04602628372176,59.19297670725427
10532.fdd61056.c3a4.4533.bd6f.2f29a4ebf279,-16.35305957527806,33.39481946596777
10532.fdd84d79.3f8b.48c0.a751.41498828f25d,-30.07575718902677,55.284862918984246
10532.fdefd7b2.abfd.4eb8.9e8d.c847d67ee8c4,-15.539344778434293,56.66158992404978
10532.fe826a14.1ed8.4d19.b14d.2233b960e1bc,-50.1330915014087,67.1632086690948
10532.fed3d194.3d3a.4e75.b2f2.dc4403b67b60,-30.732034985974632,55.109330009105335
10532.ff37fca2.eda7.41c2.8084.75874cfa9ef7,-42.705822315702704,65.29177102123096
10532.ff46d383.f769.46b3.b856.edd55b12886e,-30.64899715099543,55.22331818914365
10532.ff88e40f.2c8c.4670.bbdd.ffd35a259b3b,-17.744267987545133,27.699333003905103
10928.D03.d0.h11.51615,4.458735092041565,56.845241965508
10928.D03.d1.h11.51617,-31.513758834495835,34.91282136439682
10928.D03.d1.h7.51616,4.409906828683923,56.8023025256204
10928.D03.d3.h8.51618,-31.429721746251587,34.957919733514515
10928.D03.d3.h9.51619,-31.5016993015317,34.925942477999094
10928.D04.d0.h10.51672,-10.59437019567708,30.88558035870721
10928.D04.d1.h22.51673,-9.011718557465858,29.737534561674227
10928.D04.d12.h9.51679,-10.657452889148002,30.966851310877825
10928.D04.d14.h12.51680,-10.671386944801617,30.96271963076275
10928.D04.d18.h11.51681,-10.674060388598342,30.9564898210008
10928.D04.d2.h13.51675,-10.531273659346065,30.8444437218756
10928.D04.d2.h8.51674,-10.543041017615812,30.872262709267627
10928.D04.d3.h8.51676,-10.579793722698115,30.87832135927125
10928.D04.d5.h9.51677,-10.57888782875962,30.83314850040929
10928.D04.d8.h13.51678,-10.657171500704928,30.95855224273959
10928.D04.dm1.h1.51670,-10.614092307423968,30.91630618795491
10928.D04.dm1.h23.51671,-10.532509334889944,30.83844550166537
10928.D05.d0.h10.51628,-17.636250329372565,69.06820407474892
10928.D05.d1.h12.51630,-16.492748577558924,68.9066725422978
10928.D05.d1.h6.51629,-16.72981829706935,69.11555152330405
10928.D05.d2.h10.51631,-16.807626026231876,69.35345643446036
10928.D05.d2.h13.51632,-16.4290237073231,68.84160458675748
10928.D05.d3.h13.51634,-16.420025685817123,68.70686358207496
10928.D05.d3.h9.51633,-16.50593757629318,68.98645381593651
10928.D06.d1.h22.51624,-51.6001504646473,39.123728724616434
10928.D06.d2.h10.51625,-51.6095943560685,39.130928451906016
10928.D06.d2.h15.51626,-51.58518650364908,39.16377210594168
10928.D06.d2.h19.51627,-51.59502182280968,39.1788196514686
10928.D07.d0.h21.51595,-35.91233437565871,36.32556789425232
10928.D07.d0.h6.51593,-35.88912626508587,36.41220295073769
10928.D07.d0.h8.51594,-35.9572721889952,36.35465939236747
10928.D07.d1.h16.51597,-35.80302886263311,36.44386726976508
10928.D07.d1.h20.51598,-35.87219135484507,36.401717502649326
10928.D07.d1.h7.51596,-36.02351019459519,36.293832759675055
10928.D07.d2.h11.51601,-35.797714864613845,36.430309934204665
10928.D07.d2.h7.51599,-35.81160104470989,36.42414796744292
10928.D07.d2.h7.51600,-35.83280545749565,36.42139277619941
10928.D07.dm1.h7.51592,-36.05713672337561,36.33123105749849
10928.D07.dm2.h22.51591,-36.02654736519054,36.33323369577379
10928.D08.d1.h1.51608,-47.58302025499261,43.74586551154159
10928.D08.d1.h17.51610,-47.57647540988425,43.75618464926611
10928.D08.d1.h21.51611,-47.56635481649517,43.78737461552629
10928.D08.d1.h7.51609,-19.957068022326165,48.12851638434022
10928.D08.d2.h11.51612,-47.56618749858679,43.77379823196922
10928.D08.d20.h9.51704,-47.561863419729534,43.76578185259578
10928.D08.d28.h12.51705,-47.570052245911285,43.767083516275896
10928.D08.d3.h12.51613,-47.56648938428766,43.774898282137805
10928.D08.d3.h18.51614,-47.5666062115367,43.78711588282624
10928.D08.d35.h9.51706,-47.5775239022013,43.74645566894514
10928.D08.d6.h20.51702,-47.53744518914973,43.77013082827004
10928.D08.d68.h10.51707,-47.56889433398933,43.72715060411407
10928.D08.d69.h9.51708,-47.58359390770166,43.7320171386247
10928.D08.d70.h11.51709,-47.56494970814177,43.739943905750415
10928.D08.d9.h23.51703,-47.54717738175918,43.7766780530701
10928.D09.d0.h20.51663,-46.97769486817495,78.6720476679116
10928.D09.d0.h7.51662,-54.50193851645015,60.49139223120312
10928.D09.d1.h8.51664,-47.39621686895102,79.13034290201875
10928.D09.d11.h12.51700,-54.51509994653984,60.3387722411008
10928.D09.d2.h8.51665,-54.53441809781288,60.31577210316447
10928.D09.d20.h11.51701,-54.526974997873175,60.33138063968242
10928.D09.d3.h8.51666,-54.525839363842366,60.31376103505658
10928.D09.d7.h8.51698,-54.53744328615755,60.29781625354321
10928.D09.d8.h17.51699,-54.52326206888488,60.36402861615546
10928.D10.d0.h23.51635,-21.0143004409794,38.54627450409128
10928.D10.d1.h17.51636,-20.94465818469221,38.67384100522725
10928.D10.d2.h13.51637,-20.8284363932937,38.73927264008225
10928.D10.d3.h17.51638,-20.858838651842103,38.712571503274255
10928.D11.d1.h17.51620,-26.80483080042041,56.78987308734278
10928.D11.d2.h8.51621,-26.821397726082893,56.7946902595586
10928.D11.d2.hNone.51622,-26.69418495568097,56.7099700790363
10928.D11.d3.h6.51623,-26.668748694666228,56.72174932641309
10928.D13.d0.h21.51686,-32.34144225818036,33.94422318269866
10928.D13.d0.h8.51685,-42.35969795105205,23.72584690227469
10928.D13.d1.h16.51688,-32.01462275966851,34.170884648565945
10928.D13.d1.h9.51687,-32.03567288661067,34.10906661802818
10928.D13.d18.h10.51697,-32.08808447178997,34.11034586655022
10928.D13.d2.h20.51690,-15.95710000369452,58.133976821183296
10928.D13.d2.h9.51689,-15.944676683552215,58.13940865482984
10928.D13.d3.h16.51692,-16.000849819972405,58.1808337394088
10928.D13.d3.h20.51693,-16.094017495369094,58.172920015120845
10928.D13.d3.h8.51691,-32.02838927864799,34.19193533830826
10928.D13.d4.h7.51694,-15.964856766408635,58.23877668767896
10928.D13.d5.h11.51695,-32.034081295962004,34.137483192929494
10928.D13.d7.h10.51696,-32.13455937855198,34.16790610942049
10928.D13.dm1.h18.51684,-42.41244850802427,23.661471263228165
10928.D13.dm1.h8.51683,-16.09423688244611,58.21582868235864
10928.D13.dm2.h7.51682,-32.12112018666436,33.906114183541696
10928.D14.d0.hNoneA.51656,-39.92849940530978,34.72466329093387
10928.D14.d0.hNoneB.51657,-39.92204915419646,34.74324455879356
10928.D14.d1.h15.51659,-39.935751575053445,34.84717629521615
10928.D14.d1.h8.51658,-39.97081904879064,34.84483077078227
10928.D14.d2.h13.51661,-39.94977795354102,34.89439363614216
10928.D14.d2.h8.51660,-39.956049904844015,34.87652204255461
10928.D14.dm1.hNoneA.51654,-39.92274378195357,34.91458251510094
10928.D14.dm1.hNoneB.51655,-39.94027218576986,34.77274234965044
10928.D15.d12.hNoneA.51711,4.413039956343481,56.79027729393368
10928.D15.dm1.h16.51710,-9.6448500838299,19.640586718612763
10928.D18.d23.h21.51718,13.927464524444336,44.29529538340469
10928.D18.d24.h16.51719,10.65455056206659,43.32009248298924
10928.D18.d31.h16.51586,54.5266031745189,69.25192777680492
10928.D18.d32.h17.51588,13.791117885024272,44.38019135956353
10928.D18.d32.h7.51587,13.785405474436065,44.357505063053054
10928.D18.d33.h21.51590,13.657016584168057,44.70006322680064
10928.D18.d33.h8.51589,13.788651810135722,44.362748606390426
10928.D18.d6.h2.51717,36.86118325751016,58.66537631608447
10928.D21.d1.h11.51604,-12.690958313957312,59.380641139088645
10928.D21.d1.h13.51603,-12.29882262389592,58.9024624332303
10928.D21.d1.h8.51602,-12.70834004993409,59.348345499081205
10928.D21.d2.h17.51606,-12.641045218661338,59.179586407642354
10928.D21.d2.h8.51605,-12.678006115641336,59.32385450972223
10928.D21.d3.h9.51607,-12.652434839983874,59.303575028399976
10928.D22.d0.hNone.51644,-23.957589869895408,20.183321112469383
10928.D22.d1.hNoneA.51645,-23.91375590136465,20.16653763939465
10928.D22.d1.hNoneB.51646,-23.9546851616558,20.18392839215392
