0,t-SNE1,t-SNE2
AM277633.1.1436,-54.667374,-8.876715
AM277638.1.1452,-52.692947,-11.788075
AM277653.1.1461,-55.39758,-47.248737
AM277667.1.1468,45.96662,-4.7913723
AM277955.1.1615,-51.090176,-44.093086
AM277966.1.1487,-22.991531,-7.955113
AM277970.1.1464,7.94406,-38.888
AM277978.1.1525,19.224535,-20.92719
AM277985.1.1475,22.591753,-10.905994
AM277988.1.1480,29.435503,-40.409344
AM278259.1.1472,31.131046,15.809515
AM278590.1.1485,-37.380016,-41.043785
AM278620.1.1486,-30.652922,-16.577162
AM278898.1.1617,-53.3357,-11.269824
AM278916.1.1477,-50.90861,-13.526145
AM278918.1.1450,22.677185,-11.149511
AM278923.1.1460,-53.96896,-20.593937
AM278926.1.1472,-51.776554,-22.097761
AM292800.1.1367,-65.95758,39.792206
AM398646.1.1476,-41.18547,56.23191
AM404477.1.1484,-56.695324,-10.565744
AM404803.1.1432,-66.66411,-23.721798
AM404847.1.1451,-52.026028,-17.559126
AM404855.1.1490,-50.502064,3.0602372
AM405112.1.1489,35.93499,-42.169773
AM405117.1.1481,-13.890292,-14.253153
AM405126.1.1483,-56.049957,-11.977883
AM405127.1.1487,10.370147,-27.418161
AM405132.1.1429,-28.273998,-5.8679843
AM405156.1.1441,-54.12877,-20.494324
AM405167.1.1486,-70.15583,20.028282
AM405230.1.1486,22.923702,-37.255203
AM405425.1.1456,-46.10293,-45.249447
AM405723.1.1462,7.5438876,15.21812
AM405728.1.1460,-37.163307,-40.655716
AM405748.1.1471,9.054571,14.33547
AM405784.1.1439,-36.664818,-42.812973
AM406047.1.1485,-38.474297,-31.994673
AM406090.1.1432,-44.383263,-21.483023
AM406458.1.1481,-41.6353,-8.674584
AM406496.1.1481,-51.737217,-46.093483
AM406499.1.1455,43.472847,-7.9012666
AM419461.1.1482,-10.633238,48.055035
AM419982.1.1495,-10.7453,63.78879
AM419999.1.1277,-20.12406,60.44766
AM420030.1.1477,-14.16814,64.36658
AM420032.1.1494,-12.888769,59.089233
AM420095.1.1471,2.2265615,44.822216
AM420097.1.1495,-8.558204,66.984665
AM420100.1.1215,-54.085735,28.113085
AM420103.1.1507,-10.568451,64.05106
AM420111.1.1380,-8.202808,64.750755
AM420132.1.1439,3.4696896,38.071987
AM420142.1.1474,-12.390755,59.056595
AM420144.1.1397,-13.571537,58.798656
AM420159.1.1486,-11.642675,63.54716
AM420201.1.1476,-13.282749,64.4564
AM420252.1.1492,1.7116315,46.2388
AM420255.1.1205,-15.292785,60.906116
AM420266.1.1496,-20.76175,59.373276
AM420277.1.1527,-4.8479996,-45.838413
AM422125.1.1474,-2.304862,77.77459
AM423088.1.1339,-27.36375,47.22095
AM491469.1.1503,-4.4038687,19.330067
AM500740.1.1478,-58.397804,-2.269992
AM500743.1.1607,-10.331948,-33.45524
AM500751.1.1479,-40.30583,-56.05773
AM500798.1.1491,-0.070127524,89.15574
AM500804.1.1519,11.611291,-43.071407
AM500831.1.1532,-36.928562,-65.82298
AM501431.1.1345,-23.912775,44.78425
AM694064.1.1445,-52.130146,-13.365955
AM696714.1.1480,-1.0761669,87.48457
AM696758.1.1492,46.245335,-6.9694204
AM696804.1.1480,-46.923103,-17.933487
AM696812.1.1489,46.20445,-17.062977
AM696869.1.1522,18.757166,-48.431343
AM697380.1.1520,1.2296138,85.06481
AM697405.1.1465,-27.426682,-11.262197
AM886059.1.1431,0.6838186,-18.482058
AM932528.1.1301,-86.62589,13.083056
AM932552.1.1312,-80.52806,14.530858
AM932558.1.1322,-14.949696,-15.8570795
AM932563.1.1311,-81.73528,13.419944
AM932566.1.1324,-69.281265,23.1821
AM932581.1.1311,-77.36809,15.313068
AM932582.1.1313,-13.302499,-58.460773
AM932593.1.1302,-81.72384,12.054828
AM932602.1.1285,-70.19704,15.688222
AM932603.1.1329,-70.28255,16.091986
AM932612.1.1312,-82.0822,16.340534
AM932624.1.1300,-84.1129,18.42938
AM932633.1.1324,-76.69965,12.8172655
AM932660.1.1293,-82.142715,11.725728
AM932668.1.1293,-87.76155,18.276146
AM935607.1.1321,-20.876469,32.02434
AM936376.1.1338,-39.99469,48.111946
AM936752.1.1343,-27.742546,47.729675
AM942444.1853332.1854780,-3.0997,91.980644
AM943029.1.1242,-32.49716,33.77112
AM943033.1.1240,40.215347,-62.59015
AM943044.1.1276,-20.23156,-5.4238977
AM943053.1.1287,-32.816727,34.128525
AM944737.1.1462,-3.9426591,18.98679
AM945677.1.1338,-24.375683,37.37662
AM982792.1.1317,-34.940224,36.28746
ANBF01000256.1.1317,-51.29427,26.00217
AOQH01000134.9789.11348,58.279373,13.207046
AOTI010371954.25139.26771,-52.530457,26.917723
AP006841.3947850.3949386,35.39903,-25.190298
AP007209.295387.296837,-33.701653,35.471325
AP007232.100195.101685,-33.19768,17.026316
AP008971.1186123.1187588,66.72767,51.08344
AP010969.19547.20881,-10.369872,54.017593
AP011541.160842.162381,-6.427643,-23.166267
AP011541.2938766.2940303,-6.436995,-23.163513
AP012211.1087525.1089021,-46.636406,-18.24943
AP013105.1824508.1825965,49.271935,-33.533863
AP013105.452097.453554,5.2151785,-24.279118
AP013355.1510630.1512128,26.2882,61.16066
AP014658.2197699.2199227,-28.98584,11.736458
AP014938.991975.993452,66.137405,-14.002184
AP017469.4528062.4529584,0.6871193,6.568322
AP017968.3909070.3910574,-3.6733196,-28.8052
AP018132.760673.762187,6.296485,16.119198
AP018530.195254.196749,38.48914,-41.766506
AP018530.519628.521123,38.6719,-41.518448
AP018532.913868.915378,77.43388,-20.464071
AP018533.3254502.3256012,-0.92900854,-28.807768
AP018535.920481.921993,47.25588,-31.413464
AP018536.2960241.2961739,-44.731888,15.0408325
AP018536.383359.384857,-53.230453,40.022224
AP018784.1083452.1084996,-9.972983,29.148249
AP018786.2586781.2588311,-49.72177,14.408142
AP018786.621526.623056,-2.6721141,-29.537428
APLB01020964.5705.7161,-48.011433,26.897892
APON01000042.130541.131744,-41.91195,40.061905
APQG01000021.1.1300,-28.818184,43.85333
APRQ01000025.1.1216,-41.08246,51.037273
APWL01000001.152.1357,-11.623068,21.325108
AQHW01000007.13.1527,-54.571175,15.308754
AQHX01000018.1891.3401,81.89565,-0.3763283
AQOB01000017.75653.77170,56.266766,-5.0501113
AQUW01000012.1.1214,4.3265243,61.852688
ARDE01000044.40.1291,-22.611923,63.907013
ARFR01000003.2.1263,-53.45269,5.0489883
ASVV01000008.1.1273,-27.875963,21.090279
ASWF01000001.376092.377638,66.13563,-15.314047
ASWF01000003.997800.999346,66.17006,-15.282476
ATCH01000005.67148.68647,-8.524128,53.032475
ATKJ02000147.82.1446,-9.22817,23.694529
ATUT01000005.67070.68591,59.507744,-28.858404
ATWA01000156.1.1244,-22.58913,19.163137
ATXO01000007.1.1263,-36.29724,42.394882
ATXR01000029.87.1300,-17.963604,67.54101
ATXW01000003.334809.336317,-36.888393,-14.318515
AUAN01000035.1.1363,-51.18233,21.44698
AUEH01000099.33.1367,6.482339,29.3538
AUMO01000173.1.1255,-42.84363,58.78607
AY005065.1.1524,0.48898673,49.055935
AY026751.1.1219,-35.617546,28.665956
AY033814.1.1295,-27.569069,21.250292
AY033815.1.1294,-25.305841,24.925455
AY035891.1.1497,52.692406,42.22565
AY049713.1.1456,-50.17225,-44.398537
AY136666.1.1483,0.03956889,-19.33632
AY138237.1.1441,-50.913345,25.279373
AY151398.1.1400,77.97978,4.6796703
AY167820.1.1339,-52.868126,40.771355
AY169416.1.1303,-64.67934,-34.87271
AY169418.1.1203,-24.974901,63.832085
AY172656.1.1401,63.862366,-16.545647
AY196662.1.1264,-16.109505,25.158443
AY211542.1.1343,-13.72545,23.711075
AY212651.1.1295,-49.035183,50.476936
AY212767.1.1222,-12.400181,-11.288578
AY212777.1.1209,-9.76092,-9.5401745
AY212778.1.1210,-16.73651,-62.278027
AY230217.1.1440,-41.88382,-63.50612
AY239422.1.1473,12.995504,34.325195
AY239433.1.1456,-49.823677,-53.860195
AY239436.1.1451,-72.22759,9.525672
AY239461.1.1420,-60.13892,8.602246
AY253657.1.1555,-21.218422,65.583664
AY253658.1.1550,-9.149296,33.813755
AY258614.1.1402,-38.60115,29.426886
AY265877.1.1421,-43.691566,41.946594
AY267190.1.1401,-28.954725,11.069535
AY278623.1.1469,-7.8403306,49.380737
AY278626.1.1462,-9.467835,47.199944
AY281078.1.1430,65.32056,-43.452007
AY294218.1.1409,-51.14913,42.45426
AY294222.1.1443,-43.519833,47.11007
AY321958.1.1429,-42.190937,-1.0456474
AY323505.1.1394,-27.50905,-49.523117
AY326462.1.1473,37.201347,-9.472176
AY349366.1.1543,18.737997,30.159925
AY349369.1.1520,-8.853383,62.890778
AY349374.1.1536,-11.849937,59.137478
AY349378.1.1509,-5.988568,49.63828
AY349387.1.1503,-10.228192,57.90872
AY349394.1.1530,-10.1840925,62.944843
AY350613.1.1456,9.768469,82.30661
AY362904.1.1362,51.41673,50.345146
AY375144.1.1453,-52.581646,43.80955
AY429713.1.1414,-52.056473,41.432087
AY452004.1.1502,-5.577515,-36.361107
AY454723.1.1051,38.489876,10.8662195
AY468447.1.1310,-43.01593,34.525887
AY513711.1.1399,64.25613,-16.386225
AY514996.1.1307,16.23571,22.853401
AY533299.1.1239,9.616288,30.656044
AY538696.1.1466,-57.31729,-27.631033
AY560519.1.1489,-10.072701,57.0142
AY571668.1.1382,17.002106,33.434708
AY574991.1.1453,1.8014106,-19.283058
AY579584.1.1405,8.534983,31.193188
AY584575.1.1208,-15.0533085,2.3835516
AY596470.1.1490,-10.135444,54.38223
AY599666.1.1420,-51.336964,44.979256
AY608696.1.1419,-58.111397,-29.433483
AY608697.1.1413,59.9454,-51.08546
AY644475.1.1526,-2.6057305,88.11045
AY653232.1.1310,-44.3843,-6.8704166
AY653233.1.1341,-44.800972,-8.1333275
AY653234.1.1325,20.114042,44.393436
AY653235.1.1324,-46.13583,-7.067333
AY662008.1.1521,-30.523787,-2.6177323
AY663435.1.1430,-42.489727,45.284805
AY664116.1.1211,-66.147415,39.459637
AY676491.1.1479,-34.520424,82.14962
AY684386.1.1444,-67.5642,-21.404617
AY684405.1.1439,0.8470579,-19.537395
AY686619.1.1208,1.7881233,7.527787
AY691525.1.1502,68.806244,-9.932599
AY691533.1.1518,69.01256,-9.500285
AY692429.1.1487,-22.919222,45.49736
AY693999.1.1366,-33.69052,82.56716
AY696661.1.1417,-31.962448,22.992393
AY721625.1.1490,-38.666855,-31.624739
AY726822.1.1202,-16.266085,70.35448
AY753654.1.1485,16.129238,-4.8764286
AY769997.1.1470,-20.90479,64.70887
AY850119.1.1396,10.242999,80.76183
AY850292.1.1350,8.63407,-47.153336
AY850417.1.1239,-39.686043,-30.549818
AY850421.1.1234,-6.874378,10.555393
AY850429.1.1250,-65.1846,-33.33435
AY850431.1.1224,-60.555573,7.876388
AY850432.1.1226,-42.40826,26.502632
AY850447.1.1240,-42.56786,-14.29256
AY850448.1.1230,-42.627823,-16.773676
AY850453.1.1227,-61.46222,-40.037975
AY850461.1.1228,-64.76839,-36.169086
AY850463.1.1224,-64.86662,-38.54456
AY850465.1.1227,30.472712,29.642012
AY850473.1.1278,-53.76474,-20.931581
AY850474.1.1227,-47.28438,-18.930174
AY850490.1.1239,-64.555405,-34.848854
AY850500.1.1243,5.4871225,-42.600086
AY850501.1.1242,-37.740337,-30.455206
AY850502.1.1243,-37.65224,-30.829115
AY850516.1.1219,-7.085374,10.782348
AY850526.1.1228,-46.287193,-7.063538
AY850534.1.1248,-78.143036,17.046635
AY850535.1.1224,4.3709984,-32.172916
AY858424.1.1561,-56.786606,-0.89898074
AY858448.1.1510,-43.478535,-18.05075
AY858477.1.1491,1.9841698,-22.249699
AY858525.1.1526,-53.585102,2.224111
AY862394.1.1486,-49.391365,-11.758036
AY898030.1.1344,-51.112984,42.079147
AY911443.1.1200,-11.164811,-10.594647
AY912087.1.1214,-38.66664,29.34882
AY913555.1.1268,-41.205986,62.324383
AY916142.1.1362,18.982563,-6.290027
AY916146.1.1383,29.538597,-40.78649
AY916161.1.1348,-71.66405,-24.728659
AY916174.1.1359,-57.42784,14.499714
AY916191.1.1394,-48.42806,-56.113586
AY916202.1.1349,13.770205,-35.157673
AY916205.1.1351,-48.823605,-42.904068
AY916206.1.1387,-14.674298,-29.91084
AY916208.1.1385,-52.484486,-17.589012
AY916210.1.1353,26.407042,8.728621
AY916213.1.1356,-9.394755,-22.576574
AY916234.1.1329,-47.642467,19.268335
AY916251.1.1360,-67.97472,-13.5935335
AY916253.1.1372,28.668451,51.263027
AY916254.1.1393,4.664481,-28.424286
AY916275.1.1352,-10.310714,1.77386
AY916276.1.1351,-52.847187,-44.55723
AY916278.1.1340,-57.777344,-27.82901
AY916294.1.1399,-17.60294,-19.851343
AY916298.1.1340,-56.80709,-22.877968
AY916310.1.1355,-51.79988,14.91822
AY916331.1.1384,-54.712246,-23.34942
AY916332.1.1353,-64.24661,-4.7941008
AY916334.1.1351,-57.236107,-13.088143
AY916345.1.1351,-53.24945,-11.449544
AY916351.1.1386,-65.385925,-4.1612234
AY916355.1.1363,55.194607,-17.742764
AY916358.1.1349,-54.18505,-20.587376
AY916363.1.1391,-61.42447,-4.104292
AY916369.1.1392,-53.251007,-49.164295
AY916371.1.1353,-56.524357,-17.20025
AY916373.1.1335,44.521763,37.70125
AY916384.1.1351,49.58912,-50.891636
AY916385.1.1350,-55.600105,-24.519354
AY916386.1.1386,-53.173927,-32.590458
AY916388.1.1341,-73.262535,28.205313
AY916390.1.1359,55.121925,-45.05074
AY922215.1.1392,-36.63191,80.66622
AY922995.1.1462,-10.471335,-17.088463
AY923079.1.1223,-41.99466,47.79965
AY928229.1.1275,-65.856804,39.557133
AY929285.1.1464,-43.792778,57.095318
AY947496.1.1209,-13.995017,48.06121
AY958801.1.1262,-9.281367,7.8162575
AY958804.1.1519,-2.5861843,77.60857
AY958811.1.1503,3.104542,50.398438
AY958883.1.1480,25.553278,57.06444
AY958933.1.1490,1.5860211,39.358562
AY958968.1.1521,19.213703,29.586624
AY959115.1.1521,74.439285,53.907024
AY960567.1.1475,69.71084,44.89325
AY962684.1.1342,73.5493,-30.393991
AY974070.1.1396,-62.50007,-34.536263
AY974071.1.1440,77.19138,-22.632587
AY975560.1.1360,23.024897,49.800953
AY976000.1.1336,59.186966,-53.0056
AY976056.1.1346,-14.612919,-29.860203
AY976142.1.1343,-53.920937,-47.885376
AY976380.1.1355,7.8100843,-28.125229
AY976551.1.1351,37.048187,21.511833
AY976915.1.1353,54.000374,-35.304474
AY977133.1.1355,-47.95973,-31.405828
AY977174.1.1362,45.397438,-30.857765
AY977392.1.1351,20.47164,4.4971013
AY977618.1.1359,5.0549498,-5.588264
AY977674.1.1364,22.113472,-59.403366
AY977767.1.1388,-30.151539,-28.567974
AY978012.1.1354,0.973294,-27.77749
AY978859.1.1336,7.7959876,-22.75234
AY978967.1.1374,-4.751115,-33.800972
AY979313.1.1359,51.449272,-43.83271
AY979411.1.1354,-51.133385,14.619051
AY979435.1.1358,-29.635895,-27.462563
AY979504.1.1362,6.479697,-51.87529
AY979566.1.1352,5.74447,-34.777767
AY980441.1.1355,-65.09468,-20.690548
AY980889.1.1348,23.296469,17.769148
AY980938.1.1340,7.069142,-44.508064
AY980959.1.1365,-13.089865,-11.6754875
AY981014.1.1363,24.45342,-45.22535
AY981634.1.1324,39.693035,7.373632
AY981651.1.1310,-63.432762,-33.96731
AY981777.1.1355,49.360516,-40.375328
AY981794.1.1358,4.086519,-6.3942375
AY981894.1.1371,-1.4987106,-35.781853
AY981913.1.1349,3.7649827,-31.43642
AY981930.1.1333,5.4746594,-35.63705
AY982383.1.1377,29.665813,-55.43713
AY982398.1.1375,31.489819,29.962948
AY982432.1.1370,-66.29589,8.370734
AY983363.1.1360,-66.55392,-3.3616514
AY983739.1.1351,24.935322,22.979462
AY984358.1.1392,66.648056,27.619787
AY985174.1.1353,-66.52202,-21.30614
AY985264.1.1386,11.661852,-16.912083
AY985268.1.1377,9.6072645,-42.188572
AY985644.1.1367,-27.765045,-38.490177
AY985764.1.1362,-11.49641,-28.416645
AY985779.1.1355,-59.523365,-39.93899
AY985784.1.1352,-46.620247,-34.374817
AY985859.1.1381,-1.3116621,84.98605
AY985870.1.1360,34.619946,6.2410064
AY986138.1.1368,-54.692745,-47.703053
AY989965.1.1274,-84.20384,16.667942
AY990087.1.1301,-5.686468,-42.397804
AY990111.1.1292,-59.332397,-6.8656864
AY990147.1.1281,-67.28613,12.725333
AY990161.1.1294,-10.275012,-72.086235
AY990173.1.1281,19.429089,-3.2905452
AY990181.1.1295,-69.94035,15.944666
AY990332.1.1274,-12.617915,-0.0027467646
AY990376.1.1278,-19.588772,-4.918951
AY990436.1.1276,-77.79532,8.930723
AY990549.1.1279,-69.42154,15.758447
AY990629.1.1290,-69.501884,17.104216
AY990739.1.1279,19.738447,-4.3012004
AY990780.1.1262,-69.637245,19.130945
AY990877.1.1294,-69.42655,15.831073
AY990939.1.1276,-13.277148,-63.2868
AY990940.1.1277,-15.555062,-14.427524
AY990956.1.1276,-11.427533,-13.408511
AY990974.1.1283,-11.772595,-68.944824
AY991060.1.1262,-9.422911,12.675905
AY991074.1.1267,-15.205896,-12.395963
AY991150.1.1269,-80.982544,13.23271
AY991241.1.1279,-9.649609,12.565527
AY991326.1.1309,19.70918,32.584465
AY991518.1.1274,-78.151344,8.340522
AY991716.1.1256,-79.68684,21.256886
AY991721.1.1342,-32.869865,-13.466233
AY991798.1.1331,-79.517235,19.27327
AY991808.1.1341,-18.875925,-67.75292
AY991820.1.1341,-83.04258,18.870285
AY991887.1.1349,-80.90561,22.683401
AY991969.1.1332,-9.674392,12.463299
AY991992.1.1349,-80.74422,22.753147
AY992139.1.1273,-15.645383,-13.527447
AY992154.1.1251,-16.540348,-62.468555
AY992211.1.1268,-12.478439,-68.92055
AY992228.1.1278,-78.8576,6.665664
AY992257.1.1275,-84.69842,16.56586
AY992266.1.1244,-80.09635,24.90851
AY992267.1.1278,-9.306305,1.6846856
AY992362.1.1269,-11.946861,-31.438055
AY992364.1.1269,-68.4281,20.276152
AY992462.1.1358,-75.386765,19.2593
AY992514.1.1331,-81.29974,17.81142
AY992573.1.1325,-79.464836,19.315523
AY992612.1.1347,-81.70177,20.039495
AY992647.1.1333,-80.67636,14.073765
AY993169.1.1354,-72.99281,15.960372
AY993285.1.1338,-83.05649,14.145654
AY993322.1.1355,-76.85559,21.64018
AY993612.1.1277,-13.756267,0.50947255
AY993744.1.1245,-8.282362,-67.122
AY993765.1.1254,-78.080376,8.175093
AY993830.1.1279,-9.168262,-72.84546
AY993834.1.1274,-80.56421,8.272247
AY993855.1.1293,-69.55333,20.019793
AY993894.1.1280,-69.436195,15.995386
AY993906.1.1252,-9.066334,-0.022033278
AY995238.1.1319,-5.738408,86.9718
AY995240.1.1306,-3.2654138,78.89076
AY995250.1.1365,-3.8447955,79.23428
AY995251.1.1356,-6.454781,23.748714
AY995254.1.1368,-3.370311,77.67882
AY995256.1.1362,-11.140773,16.196173
AY995262.1.1322,-1.3941385,83.146385
AY995263.1.1362,-5.3135495,89.43664
AY995267.1.1326,-2.6229699,77.85251
AY995270.1.1330,-2.6231463,78.697105
AY995274.1.1333,15.307669,-6.157556
AYZT01025737.5596.7065,-51.39453,-0.70244825
AZHT01000085.231.1740,-11.066526,59.14522
AZYX01000006.79.1591,-1.2241908,28.152798
BAAU01005302.194.1697,65.93577,-35.480083
BAAV01000571.2640.4130,66.78532,-34.895905
BAAV01000728.1588.3085,10.4867115,1.9657924
BAAV01000888.1.1300,-30.244696,-22.154718
BAAV01001391.255.1549,-29.60266,-46.301796
BAAW01000377.208.1702,-15.029931,33.29045
BAAX01000131.813.2303,42.95076,-56.01328
BAAX01001876.723.2228,82.01055,7.349912
BAAY01001463.1184.2674,41.825527,-58.646202
BAAY01002565.3.1472,32.985134,-23.983486
BAAZ01001521.295.1804,47.06157,-22.866085
BAAZ01002504.304.1797,-38.222485,9.114632
BAAZ01003957.403.1825,61.52349,8.33445
BABA01001765.248.1738,62.501793,-32.016506
BABA01004494.37.1528,15.765845,52.691322
BABA01013952.1.1506,42.386883,-24.901358
BABD01000482.1904.3411,64.38769,35.996635
BABD01000485.1167.2678,11.473557,-28.27097
BABD01000680.619.2209,62.390938,-43.86109
BABD01000854.1516.2844,22.961815,54.43124
BABE01000945.62.1571,67.31747,-34.652924
BABG01000033.258.1769,45.999012,-46.077785
BABG01001111.245.1757,47.377842,-60.377808
BABG01004725.10.1478,-67.77181,20.405233
BABG01007374.315.1659,25.1199,22.064072
BAHW02000064.49.1563,1.4969046,2.7139401
BBZO01000070.77.1587,46.44678,-19.990587
BCAA01000057.220.1714,51.08634,-18.332224
BX294149.206764.208278,-36.38764,80.84081
CAGY01000009.11.1531,-0.27189398,40.854366
CAHA01000059.20.1541,39.917477,-40.285328
CAHB01000032.96.1603,7.7006316,82.69505
CAIC01015143.682.2534,-44.351227,56.869465
CALK01000057.3384.4901,-51.52236,-11.426983
CAQA01000070.1409.4877,-0.40193084,15.361879
CAYG010000051.1.1492,-58.67216,-2.6993008
CAYT010000179.94.1596,36.435066,-57.235497
CBEW010000180.8693.10203,-61.62021,-23.61205
CBGR010000023.2684.4201,-50.801487,-46.93339
CCYG01000338.190.1701,61.85258,-51.34175
CCYH01000050.193.1720,-52.345654,-6.8777122
CDRG01001720.594.1891,35.330692,16.155281
CDTW01027470.3361.4864,58.81273,-50.56214
CDTW01048949.201.1702,-67.9617,-13.632172
CDTY01011104.3874.5383,22.581184,58.88731
CDTY01028331.429.1939,68.23156,-31.35067
CDYH01004733.267.1779,-32.353657,-21.546673
CDYK01021199.280265.281776,83.156204,-0.18926232
CDYK01044561.2303.3789,27.806541,20.192495
CDYR01047590.3724.5220,9.651013,-27.14667
CDYS01029159.2398.3905,25.600544,-39.4159
CDYT01032079.210.1720,83.363754,2.1680682
CDYU01056485.2193.3516,-55.393738,-41.703262
CDZB01013068.261.1772,-55.674625,-22.402826
CDZB01038865.27739.29248,-55.754036,-24.114899
CDZB01072114.19608.21101,-59.056847,-23.346754
CDZB01074500.2881.4387,24.326717,-55.547714
CDZC01018442.2079.3583,7.794265,-16.564001
CDZD01005085.92.1630,13.366687,-31.060791
CDZD01005894.143.1642,-42.33288,-49.74837
CDZD01007205.3834.5333,-51.887203,-23.205276
CDZD01043787.9328.10866,-53.431946,-49.31882
CDZF01006967.368.1897,10.22486,-22.90982
CDZF01016481.1.1242,-57.797882,-19.363565
CDZG01048860.37256.38759,12.699066,-28.708643
CDZH01002735.44732.46224,70.03804,-27.543205
CDZH01017284.51431.52959,34.98619,-47.904877
CDZI01012104.1.1551,35.809788,-47.0957
CDZI01021303.80708.82258,-53.57814,-49.201107
CDZI01044538.19893.21403,8.236078,-49.219315
CDZI01055779.71170.72674,33.969067,-42.834972
CDZJ01005172.1679.3161,50.70288,-58.977318
CDZN01004290.162.1645,56.73027,-50.257076
CDZN01019218.7779.9278,-12.503764,-43.274704
CDZP01049187.10668.12177,78.06949,-20.74143
CDZQ01011051.3428.4930,-45.783802,-14.301348
CDZQ01016500.117.1610,29.69325,28.827888
CDZQ01045218.278.1785,-55.193317,-18.157907
CDZQ01046174.191649.193144,-60.3561,-21.036472
CDZQ01051681.3820.5334,-52.62448,-21.674047
CDZS01054246.58550.60054,35.465145,6.679383
CDZT01028615.319923.321431,45.528553,-42.307022
CDZT01029038.3197.4705,78.30012,-4.619147
CDZT01040993.64491.66001,53.30707,-60.488453
CDZW01015843.180.1725,36.01668,-39.930325
CDZY01028626.63884.65394,38.16347,-51.48953
CEAB01009607.1.1225,-47.929523,-46.824608
CEAB01016577.1.1534,-53.019073,-49.565174
CEAB01031011.1379.2868,33.253456,-47.584934
CEAC01018704.2791.4293,-42.28092,-54.953392
CEAC01041217.2431.3934,-64.90081,7.888487
CEAF01025776.185.1694,34.394615,-51.593567
CEAG01053966.3574.5059,37.135597,6.865626
CEAH01023145.29.1558,35.478348,-37.9473
CEAL01000984.1.1467,3.7808714,-28.276077
CEAO01012899.477.1987,49.62823,-21.993221
CEAR01030677.8288.9788,23.267601,-13.2871
CEAR01034487.1.1459,-43.63706,-48.713646
CEAR01038948.183.1398,-73.16055,14.222562
CEAR01043182.5169.6651,-57.395073,-27.90929
CEAX01015228.330.1870,35.71986,-46.659325
CEAX01020322.3163.4650,32.271484,-38.76802
CEBV01021424.69462.70978,77.769775,0.6620873
CECA01043215.208.1721,-56.009975,-27.610407
