OTU,prevalence,mean_abc
AF371802.1.1417,0.002080060926269694,2.757783784726698e-06
AF371803.1.1457,0.002736922271407492,8.037061419945654e-07
AF371804.1.1446,0.01389880527393022,2.5763919526505205e-06
AF371806.1.1454,0.0007425389118949022,1.3076333520718016e-06
AF371811.1.1357,0.002974915512399448,2.463922174609007e-06
AF371814.1.1377,0.007577704793183874,1.6394229938684967e-05
AF371817.1.1388,0.0005664239135608548,1.7964224466357043e-06
AF371821.1.1408,0.003431862535104003,1.4558183700212423e-05
AF371823.1.1425,0.0013994002570327003,5.662811684338007e-06
AF371829.1.1421,0.0011899662049597792,1.7703844055649632e-06
AF371831.1.1421,0.004783664143938312,5.17762544232111e-06
AF371864.1.1447,0.0008472559379313628,5.3963483327936156e-06
AF371871.1.1476,0.002522728354514732,3.7361312502309602e-06
AF371894.1.1455,0.000490266076443429,1.2437400879050036e-06
AF371914.1.1431,0.0004950259412632681,1.0428881847906261e-07
AF371943.1.1444,0.0025608072730734445,4.032651460650587e-06
AF371946.1.1457,0.026307772859250796,4.745865128019754e-06
AF371949.1.1454,0.0013422818791946308,8.691115006550961e-06
AF372092.1.1341,0.000818696749012328,2.301372190023715e-06
AF376216.1.1417,0.0012899233661764005,4.652915850245082e-06
AF376220.1.1331,0.0030272740254176783,2.1790879059281377e-05
AF376221.1.1337,0.042143843114855535,5.2597198586623686e-05
AF376225.1.1337,0.008010852491789233,3.8017248552168476e-06
AF376229.1.1349,0.06547194059688705,4.358007696798414e-05
AF385506.1.1500,0.00134704174401447,1.6483517783602913e-06
AF385510.1.1522,0.010228949497834261,1.604142130897714e-05
AF385522.1.1499,0.0059022323766005046,1.2966120628808352e-05
AF385557.1.1477,0.000775857965633776,1.641251766906057e-06
AF385571.1.1498,0.0008520158027512019,7.606469352542342e-07
AF385577.1.1508,0.0007901375600932934,6.557744165639975e-07
AF386081.1.1436,0.0027607215955066876,6.531641402433868e-06
AF408262.1.1499,0.0004950259412632681,8.750611186181365e-07
AF414809.1.1363,0.0007187395877957066,7.116078991782182e-06
AF426101.1.1455,0.0012042457994192964,2.2346766899436743e-06
AF426827.1.1248,0.0008996144509495931,1.564684048459229e-06
AF432082.1.1445,0.0013660812032938265,4.433456770906181e-05
AF432138.1.1487,0.013675091627397782,3.593899805190935e-05
AF432140.1.1538,0.0016611928221238518,6.066913708588314e-07
AF432141.1.1499,0.0011614070160407444,2.409610880675049e-07
AF439641.1.1400,0.004131562663620353,2.5333301088471656e-05
AF473834.1.1411,0.022109572088152698,9.511309436633005e-05
AF473836.1.1409,0.0009472130991479842,3.1029777011731836e-06
AF473837.1.1440,0.006987481555523823,1.3002086395416676e-05
AF479674.1.1543,0.0009900518825265363,2.7613349275988463e-06
AF481226.1.1480,0.0012851635013565615,6.550734429228861e-06
AF481227.1.1485,0.000985292017706697,2.9491240933917623e-07
AF487679.1.1504,0.0011518872864010662,4.29406743979439e-06
AF491832.1.1454,0.0009757722880670189,4.3600162784130863e-05
AF491835.1.1454,0.005364367651958684,0.0002948253378928492
AF491836.1.1453,0.002437050787757628,0.00015259269501583382
AF499899.1.1248,0.15913656052168118,0.0012803012096037547
AF499902.1.1477,0.0016135941739254605,1.150630969080342e-05
AF499911.1.1224,0.0028939978104621828,1.334048507731669e-06
AF542228.1.1396,0.0008805749916702366,3.0321716732754183e-06
AF542231.1.1414,0.0008662953972107192,1.0051948962477358e-06
AF542233.1.1411,0.0008900947213099148,1.7543380704259196e-06
AF550610.1.1416,0.0014374791755914131,2.552181161027752e-07
AF550641.1.1417,0.0016088343091056215,1.778225845567677e-05
AF550651.1.1555,0.0005045456709029464,1.1164995257193174e-06
AF550652.1.1555,0.0010757294492836403,2.225428442440344e-06
AFRD01000591.5123.7037,0.0018087486315388644,1.3541643228025788e-06
AFYE01000091.124.1666,0.0016849921462230473,2.017810963558309e-05
AFZE01000039.3843.5359,0.0006854205340568328,3.4422132037837043e-07
AFZY01000009.80.1511,0.0044742729306487695,7.217825476818127e-05
AGCI01000028.1.1356,0.000775857965633776,4.123346813242682e-06
AGEJ01000013.153803.155242,0.003136750916273978,7.252094142992091e-07
AGSE01000001.236147.237673,0.0009234137750487886,1.2861800399773894e-05
AGXQ01000010.543.2059,0.0005473844542814984,1.3246176119729963e-05
AGXT01000041.79243.80759,0.006230663049169404,6.599887271401285e-06
AGXW01000006.688.2204,0.0036174972630777288,1.759853314436267e-05
AGZE01000001.1.1322,0.0013422818791946308,6.4443141549842326e-06
AGZQ01000017.129.1643,0.0028035603788852397,2.850925000230836e-05
AJ005635.1.1447,0.0009519729639678234,3.651490323535108e-07
AJ006962.1.1476,0.004079204150602123,4.427410778017545e-06
AJ006963.1.1453,0.006444856966062164,4.118735159779382e-06
AJ131121.1.1481,0.0005283449950021419,3.075686970878601e-07
AJ131149.1.1456,0.0010852491789233186,6.177563409939741e-06
AJ131915.1.1336,0.0029082774049217002,2.902574794861724e-05
AJ132842.30.1345,0.0010995287733828359,2.5569772994913005e-06
AJ223454.1.1470,0.0007044599933361893,4.5213653947660135e-06
AJ233437.1.1480,0.009929078014184398,0.0002846708047104922
AJ234040.1.1412,0.004345756580513113,5.371749592298534e-06
AJ234041.1.1397,0.0009900518825265363,3.581741173824347e-06
AJ234053.1.1371,0.0006330620210386025,4.821744868257288e-07
AJ234058.1.1367,0.0058022752153838834,7.817901339856388e-06
AJ239289.1.1355,0.0004950259412632681,1.0332010495433187e-05
AJ239291.1.1355,0.0014469989052310914,4.7713993510173265e-06
AJ239312.1.1355,0.001142367556761388,1.1528869912605531e-05
AJ243791.1.1423,0.006125946023132943,7.120033077511693e-05
AJ243966.1.1459,0.0025132086248750535,8.093209429531016e-06
AJ244698.1.1496,0.0005378647246418202,3.1620279538167126e-07
AJ247194.1.1416,0.0004950259412632681,1.0689541849390195e-06
AJ249859.1.1350,0.0012708839068970442,6.262864509118805e-06
AJ251630.1.1502,0.001180446475320101,2.826574325093864e-06
AJ251986.1.1401,0.001175686610500262,3.998155799680205e-06
AJ270486.1.1241,0.004264838878575848,7.651091906614575e-06
AJ270951.1.1252,0.0026369651101908705,4.621894824535385e-06
AJ271894.1.1448,0.017487743348088915,6.061861283714089e-05
AJ272467.1.1202,0.0006997001285163502,3.813577428336917e-07
AJ276874.1.1420,0.0006711409395973154,5.924693795417308e-06
AJ277208.1.1350,0.0010471702603646056,1.2688296839781507e-06
AJ278694.1.1411,0.002970155647579609,1.1262238859727877e-05
AJ289173.1.1446,0.0015421962016278737,2.432670430720085e-06
AJ290754.1.1466,0.0006378218858584416,2.4178389200293e-06
AJ290758.1.1466,0.0007092198581560284,6.144543316561712e-06
AJ291746.1.1317,0.0006425817506782807,5.535459744927825e-06
AJ292530.41.1371,0.0010900090437431576,2.4514483353868705e-06
AJ292676.1.1501,0.0009900518825265363,3.4627565215865045e-06
AJ295350.1.1354,0.0009043743157694322,1.8708649798069446e-06
AJ296554.1.1289,0.0010424103955447666,4.30463312853613e-07
AJ305238.1.1505,0.008767670998143653,1.8387603459982257e-05
AJ307005.1.1380,0.0015231567423485172,1.5875359583247743e-05
AJ308305.1.1371,0.0006235422913989242,4.142730032256648e-06
AJ311604.1.1472,0.0009281736398686277,7.3873384632839465e-06
AJ311606.1.1479,0.0005521443191013375,2.5107694682567166e-06
AJ315979.1.1406,0.0020753010614498546,2.118325981148678e-06
AJ318864.29.1472,0.00366509591127612,5.607275785109771e-06
AJ344093.1.1362,0.0028035603788852397,1.6384142240952694e-05
AJ400261.1.1495,0.0005949831024798896,4.536154972545269e-07
AJ400848.134008.135498,0.0015564757960873912,5.904365999421306e-06
AJ408960.1.1496,0.0008520158027512019,2.431464794008393e-06
AJ420197.1.1444,0.0010328906659050883,3.861370024423785e-07
AJ420200.1.1419,0.005945071159979057,5.576918018214061e-06
AJ421779.1.1522,0.0015612356609072302,1.019745878970486e-06
AJ430347.1.1345,0.0044409538769098955,2.2162326122903343e-05
AJ441057.1.1482,0.0006425817506782807,1.645775054692368e-06
AJ508452.1.1498,0.0005188252653624637,2.1377094781568173e-06
AJ515914.1.1347,0.002703603217668618,9.863969710636906e-06
AJ518871.1.1462,0.05313437098386406,2.0381300105836056e-05
AJ518873.1.1461,0.0009234137750487886,9.97618759703502e-07
AJ518876.1.1339,0.06691893950211814,9.45725522632211e-05
AJ540309.1.1413,0.0029320767290208958,2.563373665549813e-06
AJ558133.1.1467,0.000856775667571041,1.3284556484588832e-06
AJ575726.1.1450,0.0006283021562187634,1.2418802593659243e-07
AJ576075.1.1341,0.008629634918368318,3.188219813775671e-05
AJ576088.1.1420,0.0007330191822552239,3.9079106801737935e-06
AJ576350.1.1454,0.002613165786091675,4.235063186403407e-06
AJ586357.1.1440,0.0013803607977533438,4.025178812615377e-06
AJ586614.1.1468,0.0005045456709029464,8.403072784350496e-07
AJ608235.1.1314,0.0004950259412632681,1.3820142164671052e-06
AJ608247.1.1335,0.016407254033985436,3.4445215658452935e-05
AJ621555.1.1472,0.0007663382359940977,9.582182228020988e-06
AJ697609.1.1517,0.000614022561759246,2.2491013689138127e-07
AJ746200.1.1452,0.0006378218858584416,1.729955797933361e-06
AJ786792.1.1293,0.0009043743157694322,9.315648147436404e-07
AJ811975.1.1356,0.001104288638202675,2.7417717580149556e-06
AJ812137.1.1354,0.021233756961302298,0.00024117101976965736
AJ853503.1.1447,0.000533104859821981,6.004023276413817e-06
AJ853585.1.1447,0.0005807035080203722,1.344418372542265e-06
AJ867040.1.1492,0.001266124042077205,4.407070497863003e-05
AJ867049.1.1500,0.001066209719643962,5.321100967397965e-06
AJ867899.1.1483,0.0008234566138321671,4.708346358378118e-07
AJ874342.1.1448,0.0009948117473463753,2.653716752018622e-05
AJ888239.1.1389,0.0004997858060831073,2.978739808363343e-07
AJ973157.1.1529,0.0005426245894616593,2.0252158503472545e-06
AJAL01000017.143922.145468,0.0006663810747774763,3.4415050135405373e-06
AJAL01000024.33876.35405,0.0007663382359940977,5.202729039021563e-06
AJAM01000006.437650.439197,0.0014422390404112524,0.00015334238682660495
AJVZ01000001.43924.45432,0.002751201865867009,3.199541042992359e-05
AJWZ01008267.13415.14982,0.004897900899614451,1.702002789254965e-05
AK059639.1.1307,0.0005949831024798896,7.833558409178445e-07
AKCU01000562.18830.20227,0.003803131991051454,8.168570935935824e-06
AM084342.1.1363,0.0006187824265790851,3.0303902666346224e-06
AM176887.1.1449,0.00086153553239088,3.0956070627070474e-07
AM179911.1.1362,0.0014993574182493217,2.7834625065917896e-06
AM183003.1.1447,0.0006711409395973154,1.3494528606608395e-07
AM183057.1.1475,0.0015850349850064257,5.9728037795324306e-06
AM183074.1.1431,0.002351373221000524,6.261035264213022e-07
AM183080.1.1438,0.001218525393878814,2.9158618942465636e-06
AM237369.1.1209,0.0008377362082916845,1.5662365112725019e-06
AM237928.1.1450,0.0018230282259983817,1.9806073853737348e-05
AM238230.1.1490,0.0009138940454091103,1.8731725045580392e-05
AM275406.1.1503,0.0009424532343281451,6.5862416540972185e-06
AM275412.1.1485,0.0008853348564900757,2.80888178370578e-06
AM275414.1.1511,0.010295587605312009,7.16560279934364e-05
AM275467.1.1476,0.0045789899566852305,1.5388572957866884e-05
AM275475.1.1514,0.011771145699462136,2.050283779487079e-05
AM275478.1.1447,0.003103431862535104,1.1035639926366365e-06
AM275521.1.1477,0.0020610214669903376,2.5072243631338662e-06
AM275604.1.1484,0.0029177971345613783,6.18483433303599e-07
AM275737.1.1459,0.022723594649911943,2.4441504007980403e-05
AM275757.1.1484,0.03523727926126898,1.7559323570560088e-05
AM275764.1.1498,0.0423580370317483,2.3041861708263188e-05
AM275765.1.1491,0.002084820791089533,1.3473643515273317e-05
AM276076.1.1465,0.001589794849826265,5.315626102400997e-07
AM276086.1.1464,0.0017040316055024038,3.8904861392025875e-06
AM276744.1.1449,0.0014136798514922176,5.480542457066974e-06
AM277340.1.1500,0.0032509876719501165,3.604980256147459e-06
AM277369.1.1548,0.0005759436432005331,4.690961825155613e-07
AM277375.1.1485,0.0008091770193726499,1.319827768780995e-06
AM277404.1.1521,0.002775001189966205,2.3623013930930364e-05
AM277455.1.1490,0.003888809557808558,6.887815513635109e-06
AM277551.1.1476,0.002394212004379076,2.8321382064744956e-05
AM277561.1.1522,0.016350135656147364,5.218292896412709e-05
AM277633.1.1436,0.0025465276786139275,6.409253880186005e-07
AM277638.1.1452,0.0403017754295778,1.1034958559039196e-05
AM277653.1.1461,0.019215574277690512,5.474258716615934e-05
AM277667.1.1468,0.0010138512066257318,3.238470668397245e-07
AM277955.1.1615,0.01741634537579133,4.440346165226205e-06
AM277966.1.1487,0.0011566471512209054,6.684162750765104e-07
AM277970.1.1464,0.006506735208720072,1.5368711518981987e-05
AM277978.1.1525,0.0005807035080203722,7.351577958220989e-07
AM277985.1.1475,0.001304202960635918,3.9890315530115316e-07
AM277988.1.1480,0.0017706697129801514,3.2760207233359465e-05
AM278259.1.1472,0.0033319053738873816,8.131226558736053e-05
AM278590.1.1485,0.006944642772145271,1.5357204841149047e-05
AM278620.1.1486,0.00425531914893617,1.9837502493918724e-06
AM278898.1.1617,0.01341805892712647,3.99305740367122e-06
AM278916.1.1477,0.02596982245704222,1.2236601374853254e-05
AM278918.1.1450,0.0014945975534294826,6.144153623700568e-07
AM278923.1.1460,0.044695130658289305,2.387502909760884e-05
AM278926.1.1472,0.006654291018135085,3.008587536305114e-06
AM292800.1.1367,0.0025417678137940884,1.0714729131054939e-05
AM398646.1.1476,0.000609262696939407,2.9717001981193566e-06
AM404477.1.1484,0.0013280022847351135,3.1371832084614677e-07
AM404803.1.1432,0.0386834213908325,5.4163115204407926e-05
AM404847.1.1451,0.026398210290827742,1.098767248451092e-05
AM404855.1.1490,0.0010566899900042838,1.6297999294894733e-06
AM405112.1.1489,0.0016183540387452997,1.4349341177368498e-06
AM405117.1.1481,0.0010566899900042838,3.350241624749848e-07
AM405126.1.1483,0.005112094816507211,4.2051743254250217e-07
AM405127.1.1487,0.011114284354324338,1.2445865211678919e-05
AM405132.1.1429,0.0012899233661764005,2.1698475380442683e-06
AM405156.1.1441,0.0416154981198534,1.3282550424567318e-05
AM405167.1.1486,0.0013375220143747918,7.002233582482149e-07
AM405230.1.1486,0.0008282164786520063,1.0388121345054835e-05
AM405425.1.1456,0.004988338331191394,2.107390440163619e-06
AM405723.1.1462,0.0006187824265790851,4.750206208865978e-07
AM405728.1.1460,0.009900518825265362,8.645325677639983e-06
AM405748.1.1471,0.0008710552620305583,1.2939925952033916e-06
AM405784.1.1439,0.004226759960017135,1.7163244649703916e-05
AM406047.1.1485,0.0010709695844638013,1.0843199297899059e-05
AM406090.1.1432,0.0015993145794659432,2.99177413385833e-07
AM406458.1.1481,0.004569470227045552,1.298460443901405e-05
AM406496.1.1481,0.010114712742158123,3.2173800950618523e-06
AM406499.1.1455,0.005040696844209625,2.523286084376032e-06
AM419461.1.1482,0.013537055547622448,4.790641935984448e-05
AM419982.1.1495,0.0011233280974820316,1.1786420443080262e-06
AM419999.1.1277,0.0012375648531581702,1.6475727089511752e-06
AM420030.1.1477,0.0011661668808605836,1.0136292050079414e-06
AM420032.1.1494,0.004326717121233757,4.493683318478222e-06
AM420095.1.1471,0.000490266076443429,9.001997926265802e-07
AM420097.1.1495,0.0008900947213099148,4.1900388489735475e-06
AM420100.1.1215,0.0005140654005426246,1.0467570934727301e-07
AM420103.1.1507,0.00048074634680375075,3.233700742533205e-07
AM420111.1.1380,0.0007234994526155457,1.1263083981934525e-06
AM420132.1.1439,0.004379075634251987,2.8071514089088917e-06
AM420142.1.1474,0.00220857727640535,5.654189951619411e-06
AM420144.1.1397,0.0047455852253796,3.0012263063500403e-06
AM420159.1.1486,0.0008282164786520063,5.104029827985894e-07
AM420201.1.1476,0.0011233280974820316,1.1977205807663305e-06
AM420252.1.1492,0.0005759436432005331,2.4506258671066434e-06
AM420255.1.1205,0.004978818601551716,2.1101885224806276e-05
AM420266.1.1496,0.0007044599933361893,2.376587983919678e-06
AM420277.1.1527,0.001223285258698653,3.634740370547428e-06
AM422125.1.1474,0.0007139797229758674,2.454960335203715e-06
AM423088.1.1339,0.0007853776952734542,4.247405296567873e-06
AM491469.1.1503,0.0007330191822552239,2.061516294357805e-05
AM500740.1.1478,0.0016469132276643343,3.4665914167885248e-06
AM500743.1.1607,0.000533104859821981,2.5653255706705113e-06
AM500751.1.1479,0.0009043743157694322,2.645117244118671e-06
AM500798.1.1491,0.0007901375600932934,2.4092408767771886e-07
AM500804.1.1519,0.003474701318482555,1.6555494899184042e-05
AM500831.1.1532,0.004302917797134561,1.6212591106500505e-05
AM501431.1.1345,0.0012042457994192964,1.3367879890253392e-06
AM694064.1.1445,0.02235708505878433,5.908012200217242e-06
AM696714.1.1480,0.0026750440287495836,6.284646434653957e-06
AM696758.1.1492,0.0014517587700509306,1.528605189883924e-05
AM696804.1.1480,0.007377790470750631,4.804525379605103e-06
AM696812.1.1489,0.0011138083678423534,2.9019936497992116e-06
AM696869.1.1522,0.0013137226902755963,1.7299648399677576e-06
AM697380.1.1520,0.003660336046456281,1.7705794945325865e-05
AM697405.1.1465,0.009353134370983864,7.852508732993673e-06
AM886059.1.1431,0.020929125612832597,1.739663383995823e-05
AM932528.1.1301,0.0007330191822552239,4.372689581729645e-07
AM932552.1.1312,0.0006663810747774763,7.00166436209657e-07
AM932558.1.1322,0.0005807035080203722,5.149697288536139e-07
AM932563.1.1311,0.0024227711932981104,1.1608841370991058e-05
AM932566.1.1324,0.001228045123518492,1.1981389658133759e-06
AM932581.1.1311,0.004074444285782284,1.4703931691282033e-05
AM932582.1.1313,0.006825646151649293,3.007243397551992e-06
AM932593.1.1302,0.0014755580941501261,5.1075825557605055e-06
AM932602.1.1285,0.0008329763434718454,5.898821424329213e-07
AM932603.1.1329,0.001180446475320101,7.685815418505349e-07
AM932612.1.1312,0.0010709695844638013,7.215294131466852e-06
AM932624.1.1300,0.001266124042077205,2.0443039620233428e-06
AM932633.1.1324,0.0004855062116235899,4.035793061659319e-07
AM932660.1.1293,0.0011090485030225141,9.577981692426872e-07
AM932668.1.1293,0.0009234137750487886,5.182934343091301e-07
AM935607.1.1321,0.0006616212099576373,5.587353649901179e-07
AM936376.1.1338,0.0007568185063544196,9.842490347059222e-07
AM936752.1.1343,0.0005902232376600505,1.0874377783020532e-06
AM942444.1853332.1854780,0.0007806178304536151,1.3997337706987012e-05
AM943029.1.1242,0.013132467037936123,0.0002881649025290263
AM943033.1.1240,0.005131134275786568,0.00011244676338226746
AM943044.1.1276,0.0025084487600552144,1.9698343415295452e-06
AM943053.1.1287,0.005469084677995145,2.788148254924312e-05
AM944737.1.1462,0.0011709267456804227,1.1476197962897658e-06
